Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Dysderidae	Rhode	stalitoides	Rhode stalitoides	urn:lsid:nmbe.ch:spidersp:004786	Deeleman-Reinhold	1978	0	Bosnia and Herzegovina	Croatian Biospeleological Society collection: measured sampled CBSS AR3975 male & female & AR3792 male	Deeleman-Reinhold, C. L. (1978a). Les araignées du genre Rhode de Yougoslavie (Araneae, Dysderidae). International Journal of Speleology 9: 251-266	no	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	0	5,283	5,432	3,79	4,7	5,3	4,245	0,801	4,7	2,35	2,05	2,05	1,73	1,55	1,55	1,323	NA	NA	NA	NA	2,3	2,4	2,35	0,500	2,2	2,2	2,2	0,468	0,48	0,46	0,47	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Rhode	subterranea	Rhode subterranea	urn:lsid:nmbe.ch:spidersp:004787	Kratochvi­l	1935	1	Bosnia and Herzegovina	-	Kratochvíl, J. (1935a). Ein neuer Vertreter der Gruppe Rhodeae (Typhlorhode subterranea n. gen. n. sp.) aus den balkanischen Höhlen. Studien aus dem Gebiete der Allgemeinen Karstforschung 1: 1-10.	no	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	0	4	4	NA	NA	4	NA	NA	3,5	1,9	NA	1,9	1,1	NA	1,1	1,727	NA	NA	NA	NA	1,4	NA	1,4	0,400	1,2	NA	1,2	0,343	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Rhode	testudinea	Rhode testudinea	urn:lsid:nmbe.ch:spidersp:004789	Pesarini	1984	0	Italy	in MSS	Pesarini, C. (1984a). Rhode testudinea n. sp. delle Alpi Cozie, e considerazioni sulla sistematica della tribu' Rhodini. Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano 125: 81-86.	no	Troglophile	Ground	0	0	1	0	0	NA	Fully	0	1	0	NA	2,9	2,78	2,78	2,9	2,78	0,959	2,9	NA	1,22	1,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,6	0,6	0,207	NA	0,94	0,94	0,324	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	1
Dysderidae	Rhodera	hypogea	Rhodera hypogea	urn:lsid:nmbe.ch:spidersp:004790	Deeleman-Reinhold	1989	0	Greece (Crete)	-	Deeleman-Reinhold, C. L. (1989b). Rhodera n. gen., hypogea n. sp., araignée microphtalme de l'île de Crête, un fossile vivant? (Araneae: Dysderidae: Dysderinae). Mémoires de Biospéologie 16: 47-51.	no	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	0	7,6	7,6	NA	NA	7,6	NA	NA	7,6	3,4	NA	3,4	2,3	NA	2,3	1,478	NA	NA	NA	NA	2,5	NA	2,5	0,329	2,3	NA	2,3	0,303	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Sardostalita	patrizii	Sardostalita patrizii	urn:lsid:nmbe.ch:spidersp:004791	Roewer	1956	1	Sardinia	-	Roewer, C. F. (1956a). Cavernicole Arachniden aus Sardinien II. Fragmenta Entomologica 2: 97-104.; Gasparo, F. (1999b). Ridescrizione di Stalita patrizii Roewer, 1956, specie tipo del nuovo genere Sardostalita (Araneae, Dysderidae). Bollettino del Museo Regionale di Scienze Naturali di Torino 16: 59-76.	no	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	4,6	9,99	9,07	9,24	7,295	9,155	1,255	9,6	3,4	4	3,7	1,5	3,2	2,35	1,574	NA	NA	NA	NA	3,6	5,47	4,535	0,472	3,2	4,75	3,975	0,414	0,94	0,96	0,95	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Speleoharpactea	levantina	Speleoharpactea levantina	urn:lsid:nmbe.ch:spidersp:004792	Ribera	1982	0	Spain	-	Ribera, C. (1982). Speleoharpactea levantina n. gen. n. sp. (Araneae, Dysderidae) nuevo género cavernícola del Levante Español. Publicaciones del Departamento de Zoología, Universidad de Barcelona 8: 51-58.	yes	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	0	4,53	4,53	4,05	4,05	4,53	4,05	0,894	7	1,87	1,77	1,82	1,52	1,44	1,48	1,230	NA	NA	NA	NA	1,82	2,02	1,92	0,274	1,64	1,77	1,705	0,244	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalagtia	hercegovinensis	Stalagtia hercegovinensis	urn:lsid:nmbe.ch:spidersp:004793	Nosek	1905	1	Croatia, Bosnia and Herzegovina, Montenegro	Croatian Biospeleological Society collection: Measured specimens: CBSS AR6067, 2675 & 4198 males, & 6067, 5995 & 5819 females	Nosek, A. (1905a). Die Arachniden der herzegowinischen Höhlen. Verhandlungen der Kaiserlich-Königlichen Zoologisch-Botanischen Gesellschaft in Wien 55: 212-221.; Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.; Deeleman-Reinhold, C. L. (1993a). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique 10(6): 105-135.	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	10,23	10,89	6,55	7,95	10,56	7,25	0,687	9,25	4,3	3,9	4,1	3,4	3,01	3,205	1,279	NA	NA	NA	NA	4,15	4,73	4,44	0,480	3,6	4,21	3,905	0,422	0,85	1,06	0,955	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalagtia	monospina	Stalagtia monospina	urn:lsid:nmbe.ch:spidersp:004795	Absolon & Kratochvi­l	1933	1	Montenegro	Croatian Biospeleological Society collection: measured samples CBSS AR1769 & 1753 females & 1753 male	Kratochvíl J (1970) Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62; Deeleman-Reinhold, C. L. (1993a). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique 10(6): 105-135.	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	7	7	7,3	7,3	7	7,3	1,043	7	3,2	3,5	3,35	2,2	2,95	2,575	1,301	NA	NA	NA	NA	3,4	4,1	3,75	0,536	2,85	3,5	3,175	0,454	0,87	0,97	0,92	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalagtia	skadarensis	Stalagtia skadarensis	urn:lsid:nmbe.ch:spidersp:004796	Kratochvi­l	1970	0	Montenegro	Croatian Biospeleological Society collection: Measured samples CBSS AR5328 & 5330 females	Kratochvíl J (1970) Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	9,55	11,2	NA	NA	10,57	NA	NA	8	4,6	NA	4,6	3,33	NA	3,33	1,381	NA	NA	NA	NA	4,83	NA	4,83	0,604	4,37	NA	4,37	0,546	1,02	NA	1,02	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalita	hadzii	Stalita hadzii	urn:lsid:nmbe.ch:spidersp:004797	Kratochvi­l	1934	0	Slovenia	Croatian Biospeleological Society collection: measured samples CBSS AR5527 & 5533 females, & 2451 male	Kratochvíl, J. (1934). Pregled pecinskih paukova u Jugoslaviji. Prirodoslovne Razprave 2: 165-226.; Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.; Pavlek, M. & Mammola, S. (2020). Niche-based processes explaining the distributions of closely related subterranean spiders. Journal of Biogeography, in press.	no	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	5,71	8,2	7	7	6,955	7	1,006	7	3,64	3,4	3,52	2,95	2,9	2,925	1,203	NA	NA	NA	NA	3,9	3,85	3,875	0,554	3,2	3,2	3,2	0,457	0,82	0,83	0,825	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalita	inermifemur	Stalita inermifemur	urn:lsid:nmbe.ch:spidersp:004798	Roewer	1931	0	Slovenia	-	Roewer, C. F. (1931). Arachnoideen aus südostalpinen Höhlen gesammelt von Herrn Karl Strasser in den Jahren 1929 und 1930. Mitteilungen über Höhlen- und Karstforschung 1931: 1-17. 	yes	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	1	5,3	5,3	NA	NA	5,3	NA	NA	4,5	2,1	NA	2,1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalita	pretneri	Stalita pretneri	urn:lsid:nmbe.ch:spidersp:004799	Deeleman-Reinhold	1971	0	Croatia	Croatian Biospeleological Society collection: measured samples: females CBSS AR475, 3007, 3014, & ROC147	Deeleman-Reinhold, C. L. (1971b). Beitrag zur Kenntnis höhlenbewohnender Dysderidae (Araneida) aus Jugoslawien. Slovenska Akademija Znanosti in Umetnosti, Razred za Prirodoslovne Vede, Classis IV, Historia Naturalis 14: 95-120.; Pavlek, M. & Mammola, S. (2020). Niche-based processes explaining the distributions of closely related subterranean spiders. Journal of Biogeography, in press.	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	7,38	8,22	8,4	8,4	7,8	8,4	1,077	8	3,6	4,08	3,84	2,8	3,31	3,055	1,257	NA	NA	NA	NA	3,01	4,1	3,555	0,444	2,5	3,2	2,85	0,356	0,81	0,85	0,83	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalita	taenaria	Stalita taenaria	urn:lsid:nmbe.ch:spidersp:004800	Schiodte	1847	0	Italy, Slovenia, Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR2477, 1301, 1304 & 5530, &ROC107 females, & 1305, 5538, 5532 & ROC115 male	Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.; Pavlek, M. & Mammola, S. (2020). Niche-based processes explaining the distributions of closely related subterranean spiders. Journal of Biogeography, in press	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	7,12	8,05	5,59	6,63	7,585	6,11	0,806	7,4	3,7	3,3	3,5	2,91	2,75	2,83	1,237	NA	NA	NA	NA	3,15	3,5	3,325	0,449	2,76	3	2,88	0,389	0,8	0,73	0,765	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Stalitella	noseki	Stalitella noseki	urn:lsid:nmbe.ch:spidersp:004801	Absolon & Kratochvi­l	1933	0	Bosnia and Herzegovina, Montenegro	Croatian Biospeleological Society collection: measured sample CBSS AR3671 female	Deeleman-Reinhold, C. L. (1971b). Beitrag zur Kenntnis höhlenbewohnender Dysderidae (Araneida) aus Jugoslawien. Slovenska Akademija Znanosti in Umetnosti, Razred za Prirodoslovne Vede, Classis IV, Historia Naturalis 14: 95-120.; Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.	no	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	11,6	13	10	10	12,3	10	0,813	11,15	5,1	5,1	5,1	3,9	4	3,95	1,291	1,345	NA	NA	NA	6,1	6,2	6,15	0,552	5,6	5,1	5,35	0,480	0,92	1,5	1,21	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Hahniidae	Chorizomma	subterraneum	Chorizomma subterraneum	urn:lsid:nmbe.ch:spidersp:022111	Simon	1872	0	Spain, France	unspecified if deep or entrance	Simon_1875a/de Blauwe_1973a	no	Troglophile	Sheet	1	1	1	1	0	Soil	Partly	0	1	1	4,2	4,7	NA	3,7	4,45	3,7	0,831	4,075	2	1,9	1,95	1,3	1,3	1,3	1,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Hahniidae	Cicurina	cicur	Cicurina cicur	urn:lsid:nmbe.ch:spidersp:022133	Fabricius	1793	1	Europe to Central Asia	-	Menge_1871/Simon_1875a/Chamberlin&Ivie_1940/de_Blauwe_1973a/Roberts_1995/Almquist_2006/inediti	no	Troglophile	Sheet	0	1	1	1	0	Soil	Partly	0	0	0	5	7	5	7	6	6	1,000	6	2,85	2,615	2,7325	1,7	1,67	1,685	1,622	0,836	0,896	0,866	0,317	2,04	1,9	1,97	0,328	1,86	1,9	1,88	0,313	0,609	0,475	0,542	0,347	0,231	0,289	0,080	Present	0,072	0,051	0,048	0,217	0,083	0,13	1	0	0	0	0	0	1	0	0	0	0
Hahniidae	Hahnia	caeca	Hahnia caeca	urn:lsid:nmbe.ch:spidersp:021897	Georgescu & Sarbu	1992	1	Romania	"the measure reported in ""fang"" refers to chelicherae"	Georgescu&Sarbu_1992/ Weiss&Sarbu_1996	no	Troglobiont	Sheet	1	0	0	0	0	Soil	Depigmented	1	0	1	NA	1,1	1,2	1,3	1,1	1,25	1,136	1,175	0,550	0,55	0,55	NA	0,445	NA	NA	NA	NA	NA	NA	0,500	NA	NA	NA	0,375	NA	NA	NA	0,225	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	1	0	0	0	0	0	0
Hahniidae	Hahnia	molossidis	Hahnia molossidis	urn:lsid:nmbe.ch:spidersp:021941	Brignoli	1979	0	Greece	there is no data for caves. Only one record from unspecified external locality	Brignoli_1979b	no	Troglobiont	Sheet	0	0	0	1	0	NA	Depigmented	0	1	1	NA	1,55	NA	NA	1,55	NA	NA	NA	0,550	NA	NA	0,42	NA	NA	NA	NA	NA	NA	NA	0,40	NA	NA	NA	0,27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	0	NA	0,000	NA	NA	1	0	0	0	1	0	0	0	0	0	0
Hahniidae	Iberina	mazarredoi	Iberina mazarredoi	urn:lsid:nmbe.ch:spidersp:021985	Simon	1881	0	Spain, France	-	Simon_1881b/Ledoux_2014	no	Troglobiont	Sheet	1	0	0	0	0	Soil	Depigmented	1	0	1	1,5	1,8	1,25	1,5	1,65	1,375	0,833	1,5125	0,7225	0,6	0,66125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	1	0	0	0	0	0	0
Hahniidae	Iberina	microphthalma	Iberina microphthalma	urn:lsid:nmbe.ch:spidersp:021940	Snazell & Duffey	1980	1	Britain, Switzerland, Germany, Czechia, Hungary	also under tree barks.	Snazell&Duffey_1980/Růžička&Dolanský_2016/Mezőfi&Markó_2018	no	Troglophile	Sheet	0	0	1	1	0	Soil + Wall	Partly	0	1	1	NA	1,4	NA	NA	1,4	NA	NA	NA	0,6	NA	NA	0,45	NA	NA	NA	NA	NA	NA	NA	0,48	NA	NA	NA	0,40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	0	0	0	0	0	0
Hahniidae	Mastigusa	arietina	Mastigusa arietina	urn:lsid:nmbe.ch:spidersp:022500	Thorell	1871	1	Europe	in ant nests and also under tree barks.	Thorell_1871a/Locket&Millidge_1953/Klausen_1974/Wunderlich_1986/Heimer&Nentwig_1991/Roberts_1995/Almquist_2006/Zamani_et_al_2020/inediti su esemplari di località diverse	no	Troglophile	Space	0	0	1	1	0	Soil + Wall	Variable	0	1	0	3	3,7	3	3,6	3,35	3,3	0,985	3,325	1,39	1,42	1,405	0,935	1,04	0,9875	1,423	0,351	0,599	0,475	0,338	1,08	1,45	1,265	0,380	1,07	1,41	1,24	0,373	0,238	0,247	0,2425	0,097	1,155	0,626	0,04	Present	0,042	0,030	0,052	0,065	0,029	0,045	1	0	0	0	0	1	0	0	0	0	0
Hahniidae	Mastigusa	lucifuga	Mastigusa lucifuga	urn:lsid:nmbe.ch:spidersp:022501	Simon	1898	1	France	data for this species are higly incomplete. Species known on one female individual, male unknown (should be a synonim of arietina..)	Simon_1898f/Wunderlich_1986	no	Troglophile	Space	0	0	0	1	0	NA	Depigmented	0	1	1	NA	2,5	NA	NA	2,5	NA	NA	NA	1,3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Barusia	hofferi	Barusia hofferi	urn:lsid:nmbe.ch:spidersp:002938	Kratochvi­l	1935	1	Montenegro	-	Kratochvíl, J, (1935c), Araignées cavernicoles de Krivošije, Práce Moravské Přírodovědecké Společnosti 9(12): 1-25; Kratochvíl, J, & Miller, F, (1939), Espèces nouvelles cavernicoles du genre Paraleptoneta (aranéides) découvertes en Yougoslavie, Archives de Zoologie Expérimentale et Générale 80(N, & Rev,): 96-115; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	yes	Troglophile	Space	0	1	0	0	0	Soil + Wall	Fully	0	0	0	NA	2,100	NA	NA	2,100	NA	NA	1,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,400	NA	1,400	0,933	1,700	NA	1,700	1,133	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	0,061	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Barusia	insulana	Barusia insulana	urn:lsid:nmbe.ch:spidersp:002939	Kratochvi­l & Miller	1939	1	Croatia	Croatian Biospeleological Society collection: mesured samples CBSSAR 2500 & 2390 females & 4017 male; ALE-PME distance 0.028-0.041	Kratochvíl, J, & Miller, F, (1939), Espèces nouvelles cavernicoles du genre Paraleptoneta (aranéides) découvertes en Yougoslavie, Archives de Zoologie Expérimentale et Générale 80(N, & Rev,): 96-115; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	yes	Troglobiont	Space	1	1	0	0	0	Soil + Wall	Depigmented	0	0	1	NA	1,460	NA	1,540	1,460	1,540	1,055	1,500	0,670	0,622	NA	0,560	0,511	NA	NA	0,161	0,121	NA	NA	1,840	1,910	1,875	1,250	2,120	2,190	2,155	1,437	0,192	0,200	NA	0,105	0,099	0,102	0,000	Absent_Ontology	0,058	0,049	0,048	0,503	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Barusia	korculana	Barusia korculana	urn:lsid:nmbe.ch:spidersp:002940	Kratochvi­l & Miller	1939	1	Croatia	Croatian Biospeleological Society collection: mesured samples CBSSAR 5852 male and female; ALE-PME distance 0.029-0.032	Kratochvíl, J, & Miller, F, (1939), Espèces nouvelles cavernicoles du genre Paraleptoneta (aranéides) découvertes en Yougoslavie, Archives de Zoologie Expérimentale et Générale 80(N, & Rev,): 96-115; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglobiont	Space	1	1	0	0	0	Soil + Wall	Depigmented	0	0	1	1,374	1,590	NA	1,780	1,482	1,780	1,201	1,700	0,539	0,611	NA	0,151	0,504	NA	NA	0,131	0,081	NA	NA	1,800	2,050	1,925	1,132	2,080	2,400	2,240	1,318	0,153	0,188	NA	0,096	0,141	0,119	0,000	Absent_Ontology	0,047	0,047	0,048	0,397	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Barusia	laconica	Barusia laconica	urn:lsid:nmbe.ch:spidersp:002941	Brignoli	1974	1	Greece	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Brignoli, P, M, (1974g), Araignées de Grèce VIII, Quelques Leptonetidae de la Laconie et de l'île de Crète (Arachnida, Araneae), Annales de Spéléologie 29: 63-70,	yes	Troglobiont	Space	1	1	0	0	0	Soil + Wall	Depigmented	0	0	1	NA	1,100	NA	1,100	1,100	1,100	1,000	1,100	0,600	0,600	0,600	0,500	0,500	0,500	1,200	NA	NA	NA	NA	1,600	1,600	1,600	1,455	1,800	1,800	1,800	1,636	0,110	NA	0,110	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Barusia	maheni	Barusia maheni	urn:lsid:nmbe.ch:spidersp:002942	Kratochvi­l & Miller	1939	1	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR4804 & 4767 females, & 4767, 3531 & 2766 males; ALE-PME distance 0.037-0.04	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Kratochvíl, J, & Miller, F, (1939), Espèces nouvelles cavernicoles du genre Paraleptoneta (aranéides) découvertes en Yougoslavie, Archives de Zoologie Expérimentale et Générale 80(N, & Rev,): 96-115	no	Troglophile	Space	1	1	1	1	0	Soil + Wall	Variable	0	0	0	1,399	1,511	1,310	1,800	1,455	1,555	1,069	1,600	0,617	0,608	NA	0,564	0,496	NA	NA	0,186	0,165	NA	NA	1,410	1,580	1,495	0,934	1,660	1,840	1,750	1,094	0,163	0,210	NA	0,076	0,121	0,098	0,000	Absent_Ontology	0,050	0,049	0,046	0,490	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Cataleptoneta	aesculapii	Cataleptoneta aesculapii	urn:lsid:nmbe.ch:spidersp:002948	Brignoli	1968	1	Turkey	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Brignoli, P, M, (1968c), Due nuove Paraleptoneta cavernicole dell'Asia Minore (Araneae, Leptonetidae), Fragmenta Entomologica 6: 23-37, 	no	Troglobiont	Space	1	0	0	0	0	Soil + Wall	Depigmented	0	0	1	NA	1,850	NA	NA	1,850	NA	NA	1,800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,100	NA	2,100	1,167	2,400	NA	2,400	1,333	0,330	NA	0,330	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Cataleptoneta	detriticola	Cataleptoneta detriticola	urn:lsid:nmbe.ch:spidersp:046093	Deltshev & Li	2013	0	Bulgaria, Greece	 - 	Deltshev, C, & Li, S, Q, (2013), A new species of the genus Cataleptoneta from Belasitsa Mts, Bulgaria (Araneae, Leptonetidae), Acta Zootaxonomica Sinica 38: 514-519	yes	Troglophile	Space	1	0	1	0	0	Soil + Wall	Depigmented	0	0	0	NA	1,700	NA	1,800	1,700	1,800	1,059	1,750	0,700	0,580	0,640	0,600	0,540	0,570	1,123	NA	NA	NA	NA	1,500	1,330	1,415	0,809	NA	NA	NA	NA	NA	NA	NA	0,080	0,060	0,070	0,000	Absent_Ontology	0,04	0,040	0,060	0,667	NA	0,04	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Cataleptoneta	lingulata	Cataleptoneta lingulata	urn:lsid:nmbe.ch:spidersp:043725	Wang & Li	2010	0	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR 3373 female	Wang, C, X, & Li, S, Q, (2010c), Two new species of the spider genus Cataleptoneta from Balkan Peninsula (Araneae, Leptonetidae), Zootaxa 2730: 57-68	no	Troglobiont	Space	1	1	0	0	0	Soil + Wall	Depigmented	0	0	1	1,720	1,760	1,630	1,700	1,740	1,665	0,957	1,700	0,710	0,700	0,705	0,600	0,650	0,625	1,128	0,217	0,215	NA	NA	1,870	2,000	1,935	1,138	1,650	1,850	1,750	1,029	0,208	0,24	0,224	0,080	0,100	0,090	0,000	Absent_Ontology	0,050	0,050	0,090	0,704	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Cataleptoneta	sbordonii	Cataleptoneta sbordonii	urn:lsid:nmbe.ch:spidersp:002950	Brignoli	1968	1	Turkey	-	Brignoli, P, M, (1968c), Due nuove Paraleptoneta cavernicole dell'Asia Minore (Araneae, Leptonetidae), Fragmenta Entomologica 6: 23-37, 	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	0	1	NA	1,800	NA	2,000	1,800	2,000	1,111	1,900	0,650	0,750	0,700	NA	NA	NA	NA	NA	NA	NA	NA	2,050	2,500	2,275	1,197	2,500	2,750	2,625	1,382	NA	0,320	0,320	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
